Black Body Radiation Experiment Wed, Oct 19, 2022 11:07 AM
Sensor Position (Degrees)	Light Intensity (Volts)
67.01492	-0.00471
67.11840	-0.00133
67.22188	-0.00294
67.30467	-0.00085
67.37710	-0.00391
67.47024	-0.00230
67.55302	-0.00423
67.63581	-0.00359
67.70825	-0.00536
67.78068	-0.00197
67.85312	-0.00504
67.92556	-0.00149
67.99800	-0.00294
68.07043	-0.00520
68.15322	-0.00278
68.23601	-0.00278
68.30844	-0.00326
68.39123	-0.00568
68.48436	-0.00439
68.59819	-0.00504
68.71202	-0.00181
68.82585	-0.00214
68.95003	-0.00101
69.04316	-0.00197
69.15699	-0.00520
69.27082	-0.00197
69.38465	-0.00455
69.49849	-0.00423
69.59162	-0.00342
69.70545	-0.00552
69.81928	0.00028
69.93311	-0.00520
70.03659	-0.00214
70.16077	-0.00262
70.28495	-0.00504
70.40913	0.00238
70.50226	-0.00342
70.60574	-0.00375
70.71957	-0.00455
70.83340	-0.00487
70.94723	-0.00036
71.07141	-0.00342
71.18524	0.00334
71.28872	-0.00149
71.39220	-0.00455
71.47499	0.00012
71.56812	-0.00085
71.67161	-0.00600
71.79578	-0.00584
71.88892	-0.00197
71.98205	-0.00069
72.09588	-0.00036
72.19936	-0.00181
72.30285	-0.00310
72.41668	-0.00326
72.55120	-0.00117
72.65468	-0.00278
72.77886	-0.00197
72.92374	-0.00246
73.06861	-0.00439
73.21349	-0.00487
73.35836	-0.00101
73.52393	-0.00504
73.66881	-0.00036
73.83438	-0.00342
73.96891	-0.00133
74.10343	-0.00310
74.22761	-0.00069
74.33109	0.00270
74.43457	-0.00455
74.52771	-0.00246
74.62084	-0.00052
74.71398	-0.00004
74.80711	0.00044
74.90024	-0.00149
74.99338	0.00189
75.08651	0.00109
75.16930	-0.00262
75.25208	-0.00020
75.34522	-0.00310
75.45905	-0.00375
75.54183	-0.00246
75.62462	-0.00342
75.71775	-0.00069
75.80054	-0.00294
75.88332	-0.00246
75.95576	-0.00133
76.02820	-0.00294
76.11098	-0.00020
76.19377	-0.00101
76.25586	0.00012
76.34899	0.00076
76.42143	-0.00342
76.51456	-0.00375
76.61804	-0.00520
76.71118	0.00012
76.82501	-0.00359
76.93884	-0.00568
77.04232	0.00157
77.15615	0.00109
77.25963	-0.00181
77.36311	-0.00375
77.44590	-0.00036
77.54938	-0.00101
77.64252	0.00415
77.72530	-0.00455
77.81843	-0.00375
77.89087	0.00238
77.98401	-0.00117
78.06679	-0.00085
78.15993	0.00221
78.25306	0.00334
78.33584	-0.00036
78.42898	0.00318
78.53246	-0.00069
78.65664	0.00318
78.76012	0.00157
78.87395	0.00383
78.98778	0.01011
79.08091	0.00656
79.18440	0.00544
79.27753	0.00254
79.37066	0.00238
79.46380	0.00366
79.56728	-0.00036
79.66041	0.00318
79.74320	-0.00020
79.83633	0.00141
79.92947	0.00125
80.00190	-0.00133
